Concessionaria;Data;Km;Trecho
VIA BAHIA;12/05/2020;546,3;BR-324/BA
VIA BAHIA;12/05/2020;862;BR-116/BA
VIA BAHIA;12/05/2020;600,5;BR-116/BA
VIA BAHIA;12/05/2020;623;BR-324/BA
VIA BAHIA;12/05/2020;615,9;BR-324/BA
VIA BAHIA;12/05/2020;573,9;BR-324/BA
VIA BAHIA;12/05/2020;607;BR-324/BA
VIA BAHIA;12/05/2020;789,7;BR-116/BA
VIA BAHIA;13/05/2020;903,3;BR-116/BA
VIA BAHIA;13/05/2020;623,8;BR-324/BA
VIA BAHIA;13/05/2020;3;BR-116/BA - Cont VC
VIA BAHIA;13/05/2020;621;BR-324/BA
VIA BAHIA;13/05/2020;618;BR-324/BA
VIA BAHIA;13/05/2020;524;BR-116/BA
VIA BAHIA;13/05/2020;580,1;BR-324/BA
VIA BAHIA;13/05/2020;9,2;BR-116/BA - Cont VC
VIA BAHIA;14/05/2020;595,9;BR-324/BA
VIA BAHIA;14/05/2020;6;BR-116/BA - ContSuFS
VIA BAHIA;14/05/2020;2;BR-116/BA - ContSuFS
VIA BAHIA;15/05/2020;578,1;BR-324/BA
VIA BAHIA;15/05/2020;631;BR-116/BA
VIA BAHIA;15/05/2020;783,1;BR-116/BA
VIA BAHIA;15/05/2020;593;BR-324/BA
VIA BAHIA;15/05/2020;5;BR-116/BA - ContSuFS
VIA BAHIA;15/05/2020;4,5;BR-116/BA - ContSuFS
VIA BAHIA;15/05/2020;673;BR-116/BA
VIA BAHIA;16/05/2020;15;BR-116/BA - Cont VC
VIA BAHIA;16/05/2020;496;BR-116/BA
VIA BAHIA;16/05/2020;526,6;BR-324/BA
VIA BAHIA;16/05/2020;902;BR-116/BA
VIA BAHIA;16/05/2020;558;BR-116/BA
VIA BAHIA;16/05/2020;817,8;BR-116/BA
VIA BAHIA;16/05/2020;621;BR-324/BA
VIA BAHIA;16/05/2020;525;BR-324/BA
VIA BAHIA;16/05/2020;521,5;BR-324/BA
VIA BAHIA;16/05/2020;639;BR-116/BA
VIA BAHIA;17/05/2020;581;BR-324/BA
VIA BAHIA;17/05/2020;552;BR-116/BA
VIA BAHIA;17/05/2020;620;BR-324/BA
VIA BAHIA;17/05/2020;433;BR-116/BA
VIA BAHIA;17/05/2020;452;BR-116/BA
VIA BAHIA;17/05/2020;622;BR-324/BA
VIA BAHIA;17/05/2020;663,5;BR-116/BA
VIA BAHIA;18/05/2020;532;BR-324/BA
VIA BAHIA;18/05/2020;613;BR-324/BA
VIA BAHIA;18/05/2020;615,5;BR-324/BA
VIA BAHIA;18/05/2020;482,7;BR-116/BA
VIA BAHIA;18/05/2020;621;BR-324/BA
VIA BAHIA;18/05/2020;619;BR-324/BA
VIA BAHIA;18/05/2020;621;BR-324/BA
VIA BAHIA;19/05/2020;455,4;BR-116/BA
VIA BAHIA;19/05/2020;7;BR-116/BA - ContSuFS
VIA BAHIA;19/05/2020;559,5;BR-324/BA
VIA BAHIA;19/05/2020;614,5;BR-324/BA
VIA BAHIA;19/05/2020;581,8;BR-324/BA
VIA BAHIA;19/05/2020;566,1;BR-324/BA
VIA BAHIA;19/05/2020;565;BR-324/BA
VIA BAHIA;19/05/2020;814;BR-116/BA
VIA BAHIA;19/05/2020;441,8;BR-116/BA
VIA BAHIA;19/05/2020;640;BR-116/BA
VIA BAHIA;19/05/2020;8;BA-526
VIA BAHIA;19/05/2020;599;BR-324/BA
VIA BAHIA;20/05/2020;608,8;BR-324/BA
VIA BAHIA;20/05/2020;566;BR-324/BA
VIA BAHIA;20/05/2020;589,5;BR-324/BA
VIA BAHIA;20/05/2020;600;BR-324/BA
VIA BAHIA;20/05/2020;909,7;BR-116/BA
VIA BAHIA;21/05/2020;598;BR-324/BA
VIA BAHIA;21/05/2020;615,9;BR-324/BA
VIA BAHIA;21/05/2020;620;BR-324/BA
